-0.12 -95.06,32.72 -92.74,65.29 -87.23,81.10 61.39,49.06 80.82,16.31 83.90,-16.54 86.02,-49.22 89.11,-81.14 108.61,-65.39 -102.90,-32.92 -97.37,10.84 -64.36,43.62 -61.63,75.96 -50.55,70.66 104.68,38.17 112.13,5.36 114.62,-27.47 116.82,-60.02 121.18,-85.51 -117.94,-54.63 -70.10,-22.01 -66.50,21.78 -33.61,54.49 -30.02,85.51 17.73,59.90 138.76,27.25 143.11,-5.60 145.30,-38.36 147.79,-70.73 155.27,-76.02 -49.60,-43.79 -38.49,-11.07 -35.75,32.72 -2.74,65.29 2.77,81.10 151.39,49.06 170.82,16.31 173.90,-16.54 176.02,-49.22 179.11,-81.14 -161.39,-65.39 -12.90,-32.92 -7.37,-0.12 -5.06,43.62 28.37,75.96 39.45,70.66 -165.32,38.17 -157.87,5.36 -155.38,-27.47 -153.18,-60.02 -148.82,-85.51 -27.94,-54.63 19.90,-22.01 23.50,10.84 25.64,54.49 59.98,85.51 107.73,59.90 -131.24,27.25 -126.89,-5.60 -124.70,-38.36 -122.21,-70.73 -114.73,-76.02 40.40,-43.79 51.51,-11.07 54.25,21.78 56.39
79.26 -81.30,67.26 70.85,34.71 76.95,1.88 79.31,-30.93 81.58,-63.43 86.62,-82.90 -130.71,-51.19 -105.03,-18.54 -101.77,14.31 -99.65,47.08 -96.71,86.34 31.02,56.46 104.01,23.78 107.85,-9.08 110.00,-41.81 112.64,-74.10 122.12,-72.67 -82.14,-40.34 -73.62,-7.60 -71.05,25.26 -68.88,57.93 -64.84,77.87 122.51,45.61 135.77,12.83 138.61,-20.01 140.74,-52.65 144.13,-84.11 176.78,-61.98 -47.32,-29.46 -42.59,3.36 -40.36,36.18 -37.95,68.71 -31.33,67.26 160.85,34.71 166.95,1.88 169.31,-30.93 171.58,-63.43 176.62,-82.90 -40.71,-51.19 -15.03,-18.54 -11.77,14.31 -9.65,47.08 -6.71,79.26 8.70,56.46 -165.99,23.78 -162.15,-9.08 -160.00,-41.81 -157.36,-74.10 -147.88,-72.67 7.86,-40.34 16.38,-7.60 18.95,25.26 21.12,57.93 25.16,86.34 121.02,45.61 -134.23,12.83 -131.39,-20.01 -129.26,-52.65 -125.87,-84.11 -93.22,-61.98 42.68,-29.46 47.41,3.36 49.64,36.18 52.05,68.71 58.67,77.87 -147.49
82.57 -72.15,63.68 71.91,31.08 77.02,-1.77 79.29,-34.55 81.65,-67.00 87.66,-79.63 -120.81,-47.59 -104.75,-14.90 -101.77,17.96 -99.66,50.69 -96.44,84.37 69.78,52.86 104.44,20.14 107.86,-12.72 109.99,-45.42 112.82,-77.58 125.69,-69.13 -80.27,-36.73 -73.50,-3.95 -71.07,28.89 -68.84,61.52 -64.20,74.38 126.25,41.99 135.95,9.19 138.60,-23.65 140.75,-56.25 144.55,-86.26 -147.62,-58.40 -46.66,-25.83 -42.56,7.00 -40.38,39.81 -37.83,72.26 -29.54,63.68 161.91,31.08 167.02,-1.77 169.29,-34.55 171.65,-67.00 177.66,-79.63 -30.81,-47.59 -14.75,-14.90 -11.77,17.96 -9.66,50.69 -6.44,82.57 17.85,52.86 -165.56,20.14 -162.14,-12.72 -160.01,-45.42 -157.18,-77.58 -144.31,-69.13 9.73,-36.73 16.50,-3.95 18.93,28.89 21.16,61.52 25.80,84.37 159.78,41.99 -134.05,9.19 -131.40,-23.65 -129.25,-56.25 -125.45,-86.26 -57.62,-58.40 43.34,-25.83 47.44,7.00 49.62,39.81 52.17,72.26 60.46,74.38 -143.75
85.39 -50.15,60.09 72.68,27.44 77.07,-5.41 79.27,-38.17 81.75,-70.55 89.14,-76.20 -115.83,-43.98 -104.53,-11.26 -101.79,21.60 -99.65,54.30 -96.08,81.28 84.86,49.25 104.76,16.50 107.87,-16.35 109.98,-49.03 113.06,-80.96 132.10,-65.58 -78.99,-33.11 -73.41,-0.31 -71.09,32.53 -68.78,65.11 -63.32,70.84 128.55,38.36 136.09,5.55 138.58,-27.28 140.78,-59.83 145.11,-85.62 -95.92,-54.81 -46.16,-22.20 -42.53,10.65 -40.40,43.43 -37.67,75.78 -26.77,60.09 162.68,27.44 167.07,-5.41 169.27,-38.17 171.75,-70.55 179.14,-76.20 -25.83,-43.98 -14.53,-11.26 -11.79,21.60 -9.65,54.30 -6.08,85.39 39.85,49.25 -165.24,16.50 -162.13,-16.35 -160.02,-49.03 -156.94,-80.96 -137.90,-65.58 11.01,-33.11 16.59,-0.31 18.91,32.53 21.22,65.11 26.68,81.28 174.86,38.36 -133.91,5.55 -131.42,-27.28 -129.22,-59.83 -124.89,-85.62 -5.92,-54.81 43.84,-22.20 47.47,10.65 49.60,43.43 52.33,75.78 63.23,70.84 -141.45
86.35 -0.09,56.49 73.26,23.80 77.10,-9.05 79.25,-41.79 81.88,-74.08 91.35,-72.69 -112.91,-40.37 -104.37,-7.62 -101.80,25.23 -99.63,57.90 -95.60,77.89 91.72,45.63 105.01,12.86 107.86,-19.99 109.98,-52.63 113.38,-84.09 145.89,-62.01 -78.08,-29.48 -73.35,3.33 -71.11,36.16 -68.70,68.68 -62.09,67.28 130.08,34.73 136.19,1.90 138.56,-30.91 140.82,-63.41 145.86,-82.92 -71.55,-51.21 -45.79,-18.56 -42.53,14.29 -40.41,47.05 -37.47,79.24 -22.10,56.49 163.26,23.80 167.10,-9.05 169.25,-41.79 171.88,-74.08 -178.65,-72.69 -22.91,-40.37 -14.37,-7.62 -11.80,25.23 -9.63,57.90 -5.60,86.35 89.91,45.63 -164.99,12.86 -162.14,-19.99 -160.02,-52.63 -156.62,-84.09 -124.11,-62.01 11.92,-29.48 16.65,3.33 18.89,36.16 21.30,68.68 27.91,77.89 -178.28,34.73 -133.81,1.90 -131.44,-30.91 -129.18,-63.41 -124.14,-82.92 18.45,-51.21 44.21,-18.56 47.47,14.29 49.59,47.05 52.53,79.24 67.90,67.28 -139.92
84.39 38.87,52.88 73.68,20.16 77.11,-12.69 79.23,-45.40 82.07,-77.56 94.90,-69.16 -111.03,-36.75 -104.25,-3.98 -101.82,28.87 -99.60,61.50 -94.96,74.40 95.47,42.01 105.20,9.21 107.85,-23.63 110.00,-56.22 113.80,-86.25 -178.71,-58.42 -77.42,-25.85 -73.31,6.98 -71.13,39.79 -68.59,72.24 -60.31,63.70 131.15,31.10 136.26,-1.74 138.54,-34.53 140.89,-66.98 146.90,-79.65 -61.61,-47.61 -45.50,-14.92 -42.53,17.93 -40.41,50.67 -37.19,82.55 -12.99,52.88 163.68,20.16 167.11,-12.69 169.23,-45.40 172.07,-77.56 -175.10,-69.16 -21.03,-36.75 -14.25,-3.98 -11.82,28.87 -9.60,61.50 -4.96,84.39 128.87,42.01 -164.80,9.21 -162.15,-23.63 -160.00,-56.22 -156.20,-86.25 -88.71,-58.42 12.58,-25.85 16.69,6.98 18.87,39.79 21.41,72.24 29.69,74.40 -174.53,31.10 -133.74,-1.74 -131.46,-34.53 -129.11,-66.98 -123.10,-79.65 28.39,-47.61 44.50,-14.92 47.47,17.93 49.59,50.67 52.81,82.55 77.01,63.70 -138.85
81.30 54.05,49.27 74.01,16.52 77.11,-16.33 79.23,-49.01 82.30,-80.94 101.29,-65.60 -109.75,-33.13 -104.16,-0.33 -101.85,32.50 -99.54,65.09 -94.08,70.86 97.79,38.38 105.33,5.57 107.83,-27.26 110.02,-59.81 114.35,-85.64 -126.92,-54.83 -76.92,-22.22 -73.29,10.62 -71.15,43.41 -68.43,75.76 -57.55,60.11 131.93,27.46 136.31,-5.39 138.51,-38.15 140.99,-70.53 148.37,-76.22 -56.61,-44.00 -45.29,-11.28 -42.54,21.57 -40.41,54.28 -36.83,85.38 8.87,49.27 164.01,16.52 167.11,-16.33 169.23,-49.01 172.30,-80.94 -168.71,-65.60 -19.75,-33.13 -14.16,-0.33 -11.85,32.50 -9.54,65.09 -4.08,81.30 144.05,38.38 -164.67,5.57 -162.17,-27.26 -159.98,-59.81 -155.65,-85.64 -36.92,-54.83 13.08,-22.22 16.71,10.62 18.85,43.41 21.57,75.76 32.45,70.86 -172.21,27.46 -133.69,-5.39 -131.49,-38.15 -129.01,-70.53 -121.63,-76.22 33.39,-44.00 44.71,-11.28 47.46,21.57 49.59,54.28 53.17,85.38 98.87,60.11 -138.07
77.91 60.94,45.65 74.25,12.88 77.10,-19.97 79.23,-52.61 82.62,-84.07 115.00,-62.03 -108.84,-29.50 -104.10,3.31 -101.87,36.13 -99.46,68.66 -92.86,67.30 99.32,34.75 105.44,1.93 107.80,-30.88 110.07,-63.39 115.10,-82.94 -102.40,-51.24 -76.55,-18.59 -73.28,14.27 -71.16,47.03 -68.22,79.22 -52.89,56.51 132.50,23.83 136.34,-9.03 138.49,-41.77 141.13,-74.05 150.58,-72.72 -53.68,-40.39 -45.13,-7.64 -42.56,25.21 -40.39,57.88 -36.35,86.35 58.79,45.65 164.25,12.88 167.10,-19.97 169.23,-52.61 172.62,-84.07 -155.00,-62.03 -18.84,-29.50 -14.10,3.31 -11.87,36.13 -9.46,68.66 -2.86,77.91 150.94,34.75 -164.56,1.93 -162.20,-30.88 -159.93,-63.39 -154.90,-82.94 -12.40,-51.24 13.45,-18.59 16.72,14.27 18.84,47.03 21.78,79.22 37.11,67.30 -170.68,23.83 -133.66,-9.03 -131.51,-41.77 -128.87,-74.05 -119.42,-72.72 36.32,-40.39 44.87,-7.64 47.44,25.21 49.61,57.88 53.65,86.35 148.79,56.51 -137.50
74.42 64.70,42.03 74.44,9.24 77.09,-23.60 79.24,-56.20 83.04,-86.25 150.19,-58.45 -108.18,-25.88 -104.07,6.95 -101.89,39.76 -99.34,72.21 -91.08,63.72 100.39,31.12 105.51,-1.72 107.78,-34.51 110.14,-66.95 116.13,-79.67 -92.41,-47.64 -76.26,-14.95 -73.28,17.91 -71.17,50.64 -67.95,82.53 -43.83,52.90 132.93,20.19 136.36,-12.67 138.48,-45.38 141.31,-77.53 154.12,-69.18 -51.80,-36.77 -45.01,-4.00 -42.58,28.85 -40.35,61.48 -35.71,84.41 97.96,42.03 164.44,9.24 167.09,-23.60 169.24,-56.20 173.04,-86.25 -119.81,-58.45 -18.18,-25.88 -14.07,6.95 -11.89,39.76 -9.34,72.21 -1.08,74.42 154.70,31.12 -164.49,-1.72 -162.22,-34.51 -159.86,-66.95 -153.87,-79.67 -2.41,-47.64 13.74,-14.95 16.72,17.91 18.83,50.64 22.05,82.53 46.17,63.72 -169.61,20.19 -133.64,-12.67 -131.52,-45.38 -128.69,-77.53 -115.88,-69.18 38.20,-36.77 44.99,-4.00 47.42,28.85 49.65,61.48 54.29,84.41 -172.04,52.90 -137.07
70.89 67.02,38.41 74.58,5.59 77.07,-27.23 79.27,-59.79 83.59,-85.65 -157.93,-54.86 -107.68,-22.24 -104.04,10.60 -101.91,43.39 -99.19,75.73 -88.33,60.13 101.17,27.49 105.56,-5.36 107.76,-38.13 110.24,-70.51 117.60,-76.24 -87.38,-44.03 -76.05,-11.31 -73.29,21.55 -71.16,54.25 -67.59,85.36 -22.11,49.29 133.25,16.55 136.36,-16.31 138.47,-48.98 141.55,-80.92 160.48,-65.62 -50.52,-33.15 -44.92,-0.36 -42.60,32.48 -40.29,65.06 -34.84,81.32 113.23,38.41 164.58,5.59 167.07,-27.23 169.27,-59.79 173.59,-85.65 -67.93,-54.86 -17.68,-22.24 -14.04,10.60 -11.91,43.39 -9.19,75.73 1.67,70.89 157.02,27.49 -164.44,-5.36 -162.24,-38.13 -159.76,-70.51 -152.40,-76.24 2.62,-44.03 13.95,-11.31 16.71,21.55 18.84,54.25 22.41,85.36 67.89,60.13 -168.83,16.55 -133.64,-16.31 -131.53,-48.98 -128.45,-80.92 -109.52,-65.62 39.48,-33.15 45.08,-0.36 47.40,32.48 49.71,65.06 55.16,81.32 -156.77,49.29 -136.75
67.33 68.56,34.78 74.68,1.95 77.05,-30.86 79.31,-63.37 84.34,-82.96 -133.25,-51.26 -107.30,-18.61 -104.04,14.24 -101.92,47.01 -98.98,79.19 -83.69,56.53 101.74,23.85 105.59,-9.00 107.74,-41.74 110.37,-74.03 119.80,-72.74 -84.45,-40.42 -75.88,-7.67 -73.31,25.19 -71.14,57.86 -67.11,86.36 27.68,45.68 133.50,12.90 136.35,-19.94 138.47,-52.58 141.86,-84.05 174.11,-62.05 -49.60,-29.53 -44.86,3.29 -42.62,36.11 -40.21,68.64 -33.62,77.93 120.15,34.78 164.68,1.95 167.05,-30.86 169.31,-63.37 174.34,-82.96 -43.25,-51.26 -17.30,-18.61 -14.04,14.24 -11.92,47.01 -8.98,79.19 6.31,67.33 158.56,23.85 -164.41,-9.00 -162.26,-41.74 -159.63,-74.03 -150.20,-72.74 5.55,-40.42 14.12,-7.67 16.69,25.19 18.86,57.86 22.89,86.36 117.68,56.53 -168.26,12.90 -133.65,-19.94 -131.53,-52.58 -128.14,-84.05 -95.89,-62.05 40.40,-29.53 45.14,3.29 47.38,36.11 49.79,68.64 56.38,77.93 -149.85,45.68 -136.50
63.75 69.63,31.15 74.75,-1.70 77.03,-34.48 79.38,-66.93 85.37,-79.69 -123.21,-47.66 -107.02,-14.97 -104.04,17.88 -101.92,50.62 -98.71,82.51 -74.67,52.93 102.17,20.21 105.60,-12.65 107.73,-45.35 110.55,-77.51 123.33,-69.20 -82.56,-36.80 -75.76,-4.02 -73.33,28.82 -71.11,61.45 -66.47,84.42 67.06,42.06 133.68,9.26 136.34,-23.58 138.49,-56.18 142.28,-86.24 -150.90,-58.47 -48.93,-25.90 -44.82,6.93 -42.64,39.74 -40.10,72.19 -31.85,74.45 123.93,31.15 164.75,-1.70 167.03,-34.48 169.38,-66.93 175.37,-79.69 -33.21,-47.66 -17.02,-14.97 -14.04,17.88 -11.92,50.62 -8.71,82.51 15.33,63.75 159.63,20.21 -164.40,-12.65 -162.27,-45.35 -159.45,-77.51 -146.67,-69.20 7.44,-36.80 14.24,-4.02 16.67,28.82 18.89,61.45 23.53,84.42 157.06,52.93 -167.83,9.26 -133.66,-23.58 -131.51,-56.18 -127.72,-86.24 -60.90,-58.47 41.07,-25.90 45.18,6.93 47.36,39.74 49.90,72.19 58.15,74.45 -146.07,42.06 -136.32
60.16 70.41,27.51 74.80,-5.34 77.01,-38.10 79.48,-70.48 86.84,-76.26 -118.16,-44.05 -106.80,-11.33 -104.05,21.52 -101.92,54.23 -98.35,85.35 -53.08,49.32 102.50,16.57 105.60,-16.28 107.72,-48.96 110.79,-80.90 129.67,-65.65 -81.28,-33.18 -75.67,-0.38 -73.35,32.46 -71.05,65.04 -65.60,81.34 82.41,38.43 133.82,5.62 136.32,-27.21 138.51,-59.76 142.83,-85.66 -98.93,-54.88 -48.43,-22.27 -44.80,10.58 -42.66,43.36 -39.94,75.71 -29.11,70.91 126.25,27.51 164.80,-5.34 167.01,-38.10 169.48,-70.48 176.84,-76.26 -28.16,-44.05 -16.80,-11.33 -14.05,21.52 -11.92,54.23 -8.35,85.35 36.92,60.16 160.41,16.57 -164.40,-16.28 -162.28,-48.96 -159.21,-80.90 -140.33,-65.65 8.72,-33.18 14.33,-0.38 16.65,32.46 18.95,65.04 24.40,81.34 172.41,49.32 -167.50,5.62 -133.68,-27.21 -131.49,-59.76 -127.17,-85.66 -8.93,-54.88 41.57,-22.27 45.20,10.58 47.34,43.36 50.06,75.71 60.89,70.91 -143.75,38.43 -136.18
56.56 70.98,23.87 74.83,-8.98 76.99,-41.72 79.62,-74.01 89.03,-72.76 -115.22,-40.44 -106.64,-7.69 -104.07,25.16 -101.90,57.83 -97.87,86.36 -3.44,45.70 102.74,12.93 105.60,-19.92 107.72,-52.56 111.11,-84.04 143.22,-62.08 -80.36,-29.55 -75.61,3.26 -73.38,36.09 -70.97,68.61 -64.39,77.96 89.36,34.80 133.93,1.97 136.30,-30.84 138.56,-63.34 143.58,-82.98 -74.10,-51.28 -48.06,-18.63 -44.79,14.22 -42.67,46.98 -39.74,79.17 -24.48,67.35 127.79,23.87 164.83,-8.98 166.99,-41.72 169.62,-74.01 179.03,-72.76 -25.22,-40.44 -16.64,-7.69 -14.07,25.16 -11.90,57.83 -7.87,86.36 86.56,56.56 160.98,12.93 -164.40,-19.92 -162.28,-52.56 -158.89,-84.04 -126.78,-62.08 9.64,-29.55 14.39,3.26 16.62,36.09 19.03,68.61 25.61,77.96 179.36,45.70 -167.26,1.97 -133.70,-30.84 -131.44,-63.34 -126.42,-82.98 15.90,-51.28 41.94,-18.63 45.21,14.22 47.33,46.98 50.26,79.17 65.52,67.35 -142.21,34.80 -136.07
52.95 71.41,20.24 74.85,-12.62 76.97,-45.33 79.80,-77.49 92.55,-69.23 -113.33,-36.82 -106.52,-4.05 -104.09,28.80 -101.86,61.43 -97.23,84.44 36.15,42.08 102.93,9.28 105.58,-23.55 107.73,-56.15 111.52,-86.23 178.01,-58.49 -79.69,-25.92 -75.58,6.91 -73.40,39.72 -70.85,72.17 -62.62,74.47 93.15,31.17 134.00,-1.67 136.27,-34.46 138.63,-66.91 144.61,-79.72 -64.01,-47.68 -47.77,-15.00 -44.79,17.86 -42.68,50.60 -39.46,82.49 -15.51,63.77 128.87,20.24 164.85,-12.62 166.97,-45.33 169.80,-77.49 -177.45,-69.23 -23.33,-36.82 -16.52,-4.05 -14.09,28.80 -11.86,61.43 -7.23,84.44 126.15,52.95 161.41,9.28 -164.42,-23.55 -162.27,-56.15 -158.48,-86.23 -91.99,-58.49 10.31,-25.92 14.42,6.91 16.60,39.72 19.15,72.17 27.38,74.47 -176.85,42.08 -167.07,-1.67 -133.73,-34.46 -131.37,-66.91 -125.39,-79.72 25.99,-47.68 42.23,-15.00 45.21,17.86 47.32,50.60 50.54,82.49 74.49,63.77 -141.13,31.17 -136.00
49.34 71.74,16.59 74.85,-16.26 76.96,-48.94 80.04,-80.88 98.86,-65.67 -112.04,-33.20 -106.43,-0.40 -104.11,32.43 -101.80,65.02 -96.37,81.36 51.60,38.45 103.07,5.64 105.56,-27.19 107.76,-59.74 112.07,-85.68 -129.94,-54.90 -79.19,-22.29 -75.55,10.55 -73.42,43.34 -70.70,75.69 -59.88,70.93 95.49,27.54 134.05,-5.32 136.25,-38.08 138.73,-70.46 146.07,-76.29 -58.94,-44.07 -47.56,-11.36 -44.80,21.50 -42.67,54.21 -39.10,85.33 5.94,60.18 129.65,16.59 164.85,-16.26 166.96,-48.94 170.04,-80.88 -171.14,-65.67 -22.04,-33.20 -16.43,-0.40 -14.11,32.43 -11.80,65.02 -6.37,81.36 141.60,49.34 161.74,5.64 -164.44,-27.19 -162.24,-59.74 -157.93,-85.68 -39.94,-54.90 10.81,-22.29 14.45,10.55 16.58,43.34 19.30,75.69 30.12,70.93 -174.51,38.45 -166.93,-5.32 -133.75,-38.08 -131.27,-70.46 -123.93,-76.29 31.06,-44.07 42.44,-11.36 45.20,21.50 47.33,54.21 50.90,85.33 95.94,60.18 -140.35,27.54 -135.95
45.72 71.99,12.95 74.84,-19.90 76.96,-52.54 80.35,-84.02 112.33,-62.10 -111.12,-29.58 -106.37,3.24 -104.13,36.06 -101.72,68.59 -95.15,77.98 58.58,34.83 103.17,2.00 105.54,-30.81 107.80,-63.32 112.82,-83.00 -104.95,-51.31 -78.82,-18.66 -75.54,14.20 -73.43,46.96 -70.49,79.15 -55.28,67.37 97.03,23.90 134.08,-8.96 136.23,-41.70 138.86,-73.99 148.26,-72.79 -55.99,-40.46 -47.39,-7.71 -44.82,25.14 -42.65,57.81 -38.63,86.37 55.44,56.58 130.22,12.95 164.84,-19.90 166.96,-52.54 170.35,-84.02 -157.67,-62.10 -21.12,-29.58 -16.37,3.24 -14.13,36.06 -11.72,68.59 -5.15,77.98 148.58,45.72 161.99,2.00 -164.46,-30.81 -162.20,-63.32 -157.18,-83.00 -14.95,-51.31 11.18,-18.66 14.46,14.20 16.57,46.96 19.51,79.15 34.72,67.37 -172.97,34.83 -166.83,-8.96 -133.77,-41.70 -131.14,-73.99 -121.74,-72.79 34.01,-40.46 42.61,-7.71 45.18,25.14 47.35,57.81 51.37,86.37 145.44,56.58 -139.78,23.90 -135.92
42.10 72.17,9.31 74.83,-23.53 76.98,-56.13 80.76,-86.22 146.92,-58.52 -110.45,-25.95 -106.33,6.88 -104.15,39.69 -101.61,72.14 -93.38,74.49 62.38,31.19 103.24,-1.65 105.52,-34.44 107.87,-66.89 113.85,-79.74 -94.81,-47.71 -78.53,-15.02 -75.55,17.84 -73.43,50.57 -70.22,82.46 -46.35,63.79 98.11,20.26 134.09,-12.60 136.22,-45.31 139.04,-77.47 151.77,-69.25 -54.09,-36.84 -47.27,-4.07 -44.84,28.78 -42.62,61.41 -37.99,84.46 95.24,52.97 130.66,9.31 164.83,-23.53 166.98,-56.13 170.76,-86.22 -123.08,-58.52 -20.45,-25.95 -16.33,6.88 -14.15,39.69 -11.61,72.14 -3.38,74.49 152.38,42.10 162.17,-1.65 -164.48,-34.44 -162.13,-66.89 -156.15,-79.74 -4.81,-47.71 11.47,-15.02 14.45,17.84 16.57,50.57 19.78,82.46 43.65,63.79 -171.89,31.19 -166.76,-12.60 -133.78,-45.31 -130.96,-77.47 -118.23,-69.25 35.91,-36.84 42.73,-4.07 45.16,28.78 47.38,61.41 52.01,84.46 -174.76,52.97 -139.34,20.26 -135.91
38.48 72.31,5.66 74.81,-27.16 77.00,-59.72 81.32,-85.69 -160.95,-54.93 -109.95,-22.31 -106.31,10.53 -104.17,43.32 -101.45,75.67 -90.66,70.96 64.72,27.56 103.29,-5.29 105.50,-38.06 107.97,-70.44 115.31,-76.31 -89.72,-44.10 -78.31,-11.38 -75.56,21.48 -73.43,54.18 -69.86,85.32 -25.03,60.20 98.89,16.62 134.09,-16.24 136.21,-48.91 139.28,-80.86 158.05,-65.69 -52.80,-33.22 -47.18,-0.43 -44.86,32.41 -42.56,64.99 -37.13,81.38 110.78,49.36 130.98,5.66 164.81,-27.16 167.00,-59.72 171.32,-85.69 -70.95,-54.93 -19.95,-22.31 -16.31,10.53 -14.17,43.32 -11.45,75.67 -0.66,70.96 154.72,38.48 162.31,-5.29 -164.50,-38.06 -162.03,-70.44 -154.69,-76.31 0.28,-44.10 11.69,-11.38 14.44,21.48 16.57,54.18 20.14,85.32 64.97,60.20 -171.11,27.56 -166.71,-16.24 -133.79,-48.91 -130.72,-80.86 -111.95,-65.69 37.20,-33.22 42.82,-0.43 45.14,32.41 47.44,64.99 52.87,81.38 -159.22,49.36 -139.02,16.62 -135.91
34.85 72.42,2.02 74.79,-30.79 77.05,-63.30 82.06,-83.02 -135.81,-51.33 -109.57,-18.68 -106.30,14.17 -104.18,46.93 -101.25,79.13 -86.07,67.39 66.27,23.92 103.32,-8.93 105.48,-41.67 108.11,-73.96 117.49,-72.81 -86.76,-40.49 -78.15,-7.74 -75.57,25.12 -73.41,57.79 -69.39,86.37 24.33,56.60 99.47,12.98 134.09,-19.87 136.21,-52.51 139.59,-84.00 171.45,-62.12 -51.88,-29.60 -47.12,3.22 -44.89,36.04 -42.48,68.57 -35.91,78.00 117.79,45.75 131.23,2.02 164.79,-30.79 167.05,-63.30 172.06,-83.02 -45.81,-51.33 -19.57,-18.68 -16.30,14.17 -14.18,46.93 -11.25,79.13 3.93,67.39 156.27,34.85 162.42,-8.93 -164.52,-41.67 -161.89,-73.96 -152.51,-72.81 3.24,-40.49 11.85,-7.74 14.43,25.12 16.59,57.79 20.61,86.37 114.33,56.60 -170.53,23.92 -166.68,-19.87 -133.79,-52.51 -130.41,-84.00 -98.55,-62.12 38.12,-29.60 42.88,3.22 45.11,36.04 47.52,68.57 54.09,78.00 -152.21,45.75 -138.77,12.98 -135.91
31.22 72.49,-1.62 74.76,-34.41 77.12,-66.86 83.08,-79.76 -125.61,-47.73 -109.29,-15.04 -106.30,17.81 -104.19,50.55 -100.98,82.44 -77.19,63.82 67.35,20.28 103.34,-12.57 105.46,-45.28 108.29,-77.45 120.98,-69.27 -84.86,-36.87 -78.03,-4.10 -75.59,28.75 -73.37,61.38 -68.75,84.48 64.33,53.00 99.90,9.33 134.07,-23.51 136.22,-56.11 140.01,-86.22 -154.17,-58.54 -51.21,-25.97 -47.08,6.86 -44.91,39.67 -42.36,72.12 -34.15,74.52 121.61,42.13 131.42,-1.62 164.76,-34.41 167.12,-66.86 173.08,-79.76 -35.61,-47.73 -19.29,-15.04 -16.30,17.81 -14.19,50.55 -10.98,82.44 12.81,63.82 157.35,31.22 162.49,-12.57 -164.54,-45.28 -161.71,-77.45 -149.02,-69.27 5.14,-36.87 11.97,-4.10 14.41,28.75 16.63,61.38 21.25,84.48 154.33,53.00 -170.10,20.28 -166.66,-23.51 -133.78,-56.11 -129.99,-86.22 -64.17,-58.54 38.79,-25.97 42.92,6.86 45.09,39.67 47.64,72.12 55.85,74.52 -148.39,42.13 -138.58,9.33 -135.93
27.58 72.54,-5.27 74.74,-38.03 77.22,-70.41 84.54,-76.33 -120.50,-44.12 -109.07,-11.40 -106.31,21.45 -104.18,54.16 -100.62,85.30 -56.00,60.23 68.13,16.64 103.34,-16.21 105.45,-48.89 108.52,-80.84 127.24,-65.72 -83.56,-33.25 -77.94,-0.45 -75.62,32.39 -73.31,64.97 -67.89,81.40 79.96,49.39 100.23,5.69 134.05,-27.14 136.25,-59.69 140.56,-85.70 -101.96,-54.95 -50.71,-22.34 -47.06,10.50 -44.92,43.29 -42.21,75.64 -31.44,70.98 123.95,38.50 131.56,-5.27 164.74,-38.03 167.22,-70.41 174.54,-76.33 -30.50,-44.12 -19.07,-11.40 -16.31,21.45 -14.18,54.16 -10.62,85.30 34.00,60.23 158.13,27.58 162.54,-16.21 -164.55,-48.89 -161.48,-80.84 -142.76,-65.72 6.44,-33.25 12.06,-0.45 14.38,32.39 16.69,64.97 22.11,81.40 169.96,49.39 -169.77,16.64 -166.66,-27.14 -133.75,-59.69 -129.44,-85.70 -11.96,-54.95 39.29,-22.34 42.94,10.50 45.08,43.29 47.79,75.64 58.56,70.98 -146.05,38.50 -138.44,5.69 -135.95
23.95 72.57,-8.91 74.72,-41.65 77.35,-73.94 86.72,-72.83 -117.53,-40.51 -108.90,-7.76 -106.33,25.09 -104.16,57.76 -100.15,86.37 -6.79,56.63 68.71,13.00 103.33,-19.85 105.45,-52.49 108.84,-83.98 140.56,-62.15 -82.64,-29.62 -77.88,3.19 -75.64,36.02 -73.23,68.54 -66.68,78.02 87.00,45.77 100.47,2.04 134.03,-30.77 136.30,-63.27 141.30,-83.04 -76.66,-51.35 -50.33,-18.70 -47.05,14.15 -44.94,46.91 -42.00,79.11 -26.87,67.42 125.51,34.87 131.66,-8.91 164.72,-41.65 167.35,-73.94 176.72,-72.83 -27.53,-40.51 -18.90,-7.76 -16.33,25.09 -14.16,57.76 -10.15,86.37 83.21,56.63 158.71,23.95 162.57,-19.85 -164.55,-52.49 -161.16,-83.98 -129.44,-62.15 7.36,-29.62 12.12,3.19 14.36,36.02 16.77,68.54 23.32,78.02 177.00,45.77 -169.53,13.00 -166.67,-30.77 -133.70,-63.27 -128.70,-83.04 13.34,-51.35 39.67,-18.70 42.95,14.15 45.06,46.91 48.00,79.11 63.13,67.42 -144.49,34.87 -138.34,2.04 -135.97
